bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,image_id,path,vehicle_type
7,137,1000,592,171,test_01756,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01756.jpg,Coupe
8,32,297,163,33,test_01757,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01757.jpg,SUV
88,39,824,529,157,test_01758,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01758.jpg,Convertible
13,62,252,158,33,test_01759,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01759.jpg,SUV
54,138,595,417,117,test_01760,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01760.jpg,Sedan
98,93,808,478,30,test_01761,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01761.jpg,Wagon
49,61,256,185,59,test_01762,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01762.jpg,Convertible
105,214,714,526,147,test_01763,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01763.jpg,SUV
67,132,1203,746,81,test_01764,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01764.jpg,Convertible
108,118,852,381,65,test_01765,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01765.jpg,Pick Up
206,369,1492,927,164,test_01766,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01766.jpg,Sedan
25,96,455,319,111,test_01767,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01767.jpg,Pick Up
32,22,230,175,14,test_01768,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01768.jpg,Coupe
18,83,1000,592,68,test_01769,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01769.jpg,SUV
165,30,466,249,179,test_01770,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01770.jpg,Convertible
51,78,599,416,149,test_01771,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01771.jpg,SUV
15,85,544,341,24,test_01772,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01772.jpg,Sedan
95,114,472,332,163,test_01773,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01773.jpg,Coupe
14,17,194,127,73,test_01774,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01774.jpg,Sedan
80,149,810,542,47,test_01775,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01775.jpg,Sedan
7,113,621,435,95,test_01776,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01776.jpg,SUV
29,16,253,224,153,test_01777,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01777.jpg,Coupe
38,18,438,258,196,test_01778,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01778.jpg,Convertible
16,50,286,184,136,test_01779,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01779.jpg,Sedan
7,55,262,167,19,test_01780,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01780.jpg,Hatchback
34,101,1461,979,190,test_01781,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01781.jpg,Hatchback
59,62,576,367,56,test_01782,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01782.jpg,Coupe
1,41,620,461,91,test_01783,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01783.jpg,Pick Up
18,43,275,218,45,test_01784,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01784.jpg,Convertible
16,58,386,253,19,test_01785,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01785.jpg,Hatchback
8,13,292,155,12,test_01786,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01786.jpg,Convertible
186,336,984,831,29,test_01787,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01787.jpg,Sedan
44,84,425,256,46,test_01788,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01788.jpg,Coupe
9,35,293,169,175,test_01789,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01789.jpg,Coupe
22,132,420,287,153,test_01790,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01790.jpg,Coupe
30,6,381,285,178,test_01791,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01791.jpg,Hatchback
83,275,1068,715,182,test_01792,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01792.jpg,Sedan
24,87,365,255,8,test_01793,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01793.jpg,Convertible
84,112,901,661,126,test_01794,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01794.jpg,Minivan
72,30,949,688,27,test_01795,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01795.jpg,Convertible
11,38,256,168,56,test_01796,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01796.jpg,Coupe
51,127,600,378,122,test_01797,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01797.jpg,Pick Up
44,256,642,573,68,test_01798,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01798.jpg,SUV
47,29,436,248,57,test_01799,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01799.jpg,Coupe
52,28,525,452,187,test_01800,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01800.jpg,Sedan
8,49,388,277,65,test_01801,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01801.jpg,Pick Up
46,115,623,469,1,test_01802,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01802.jpg,SUV
37,192,493,450,173,test_01803,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01803.jpg,Sedan
10,64,430,245,44,test_01804,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01804.jpg,Sedan
27,6,278,164,156,test_01805,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01805.jpg,Sedan
46,58,485,330,153,test_01806,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01806.jpg,Coupe
3,31,268,159,44,test_01807,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01807.jpg,Sedan
99,93,541,328,184,test_01808,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01808.jpg,Sedan
41,144,600,359,90,test_01809,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01809.jpg,Pick Up
52,93,573,384,173,test_01810,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01810.jpg,Sedan
106,366,1196,941,14,test_01811,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01811.jpg,Coupe
8,74,477,326,42,test_01812,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01812.jpg,Coupe
22,81,614,386,11,test_01813,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01813.jpg,Coupe
4,4,200,126,12,test_01814,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01814.jpg,Convertible
103,81,408,273,7,test_01815,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01815.jpg,Hatchback
70,172,990,692,164,test_01816,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01816.jpg,Sedan
46,26,268,219,102,test_01817,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01817.jpg,Convertible
57,32,533,304,61,test_01818,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01818.jpg,Sedan
36,26,377,229,78,test_01819,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01819.jpg,Minivan
37,40,406,302,16,test_01820,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01820.jpg,Sedan
200,471,1118,848,9,test_01821,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01821.jpg,Coupe
27,47,232,137,33,test_01822,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01822.jpg,SUV
26,25,280,182,39,test_01823,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01823.jpg,Convertible
33,10,277,145,52,test_01824,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01824.jpg,SUV
131,51,764,268,93,test_01825,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01825.jpg,Coupe
8,58,631,415,87,test_01826,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01826.jpg,Pick Up
90,289,2094,1162,58,test_01827,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01827.jpg,SUV
10,36,229,171,161,test_01828,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01828.jpg,Convertible
5,97,177,208,38,test_01829,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01829.jpg,Convertible
5,58,423,274,33,test_01830,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01830.jpg,SUV
18,6,281,175,25,test_01831,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01831.jpg,Coupe
9,8,469,238,33,test_01832,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01832.jpg,SUV
476,543,1139,803,102,test_01833,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01833.jpg,Convertible
7,83,687,459,89,test_01834,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01834.jpg,SUV
82,60,456,251,84,test_01835,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01835.jpg,Wagon
36,29,311,269,150,test_01836,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01836.jpg,Coupe
65,146,612,413,58,test_01837,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01837.jpg,SUV
9,17,440,234,32,test_01838,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01838.jpg,SUV
37,9,391,280,116,test_01839,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01839.jpg,Van
1,18,282,175,9,test_01840,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01840.jpg,Coupe
19,35,618,366,188,test_01841,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01841.jpg,Sedan
114,93,387,280,68,test_01842,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01842.jpg,SUV
47,146,582,422,96,test_01843,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01843.jpg,Sedan
64,220,1540,856,51,test_01844,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01844.jpg,Sedan
97,55,574,327,9,test_01845,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01845.jpg,Coupe
77,109,1411,825,167,test_01846,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01846.jpg,Sedan
23,105,747,423,172,test_01847,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01847.jpg,Coupe
145,373,1158,668,173,test_01848,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01848.jpg,Sedan
24,15,240,127,143,test_01849,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01849.jpg,SUV
67,147,639,349,87,test_01850,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01850.jpg,Pick Up
39,256,1244,758,49,test_01851,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01851.jpg,Sedan
16,1,462,368,99,test_01852,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01852.jpg,Hatchback
50,44,747,491,179,test_01853,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01853.jpg,Convertible
45,10,468,309,125,test_01854,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01854.jpg,Pick Up
64,256,976,587,81,test_01855,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01855.jpg,Convertible
14,98,536,299,2,test_01856,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01856.jpg,Sedan
41,109,481,452,146,test_01857,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01857.jpg,SUV
37,124,560,341,16,test_01858,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01858.jpg,Sedan
22,157,766,420,135,test_01859,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01859.jpg,Sedan
193,514,1786,1117,126,test_01860,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01860.jpg,Minivan
41,30,601,441,178,test_01861,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01861.jpg,Hatchback
13,19,626,317,88,test_01862,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01862.jpg,Van
195,99,580,452,100,test_01863,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01863.jpg,Convertible
78,110,410,314,6,test_01864,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01864.jpg,Coupe
11,38,125,84,152,test_01865,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01865.jpg,Coupe
27,48,433,289,78,test_01866,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01866.jpg,Minivan
25,18,298,218,35,test_01867,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01867.jpg,Sedan
27,153,576,388,10,test_01868,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01868.jpg,Convertible
24,64,413,241,178,test_01869,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01869.jpg,Hatchback
97,146,541,348,78,test_01870,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01870.jpg,Minivan
7,112,1009,767,167,test_01871,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01871.jpg,Sedan
26,74,368,239,128,test_01872,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01872.jpg,Coupe
109,1311,1808,2615,145,test_01873,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01873.jpg,SUV
111,93,594,417,184,test_01874,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01874.jpg,Sedan
65,45,584,404,192,test_01875,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01875.jpg,Hatchback
57,107,961,680,63,test_01876,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01876.jpg,Sedan
33,39,258,152,37,test_01877,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01877.jpg,SUV
14,146,619,439,188,test_01878,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01878.jpg,Sedan
56,119,585,328,83,test_01879,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01879.jpg,Wagon
39,106,976,664,8,test_01880,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01880.jpg,Convertible
21,23,491,299,134,test_01881,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01881.jpg,Sedan
66,164,959,644,94,test_01882,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01882.jpg,SUV
18,1,499,305,77,test_01883,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01883.jpg,Convertible
3,62,592,378,15,test_01884,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01884.jpg,Coupe
22,38,545,360,148,test_01885,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01885.jpg,SUV
50,48,613,451,106,test_01886,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01886.jpg,Pick Up
11,60,796,535,1,test_01887,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01887.jpg,SUV
43,85,595,390,64,test_01888,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01888.jpg,Van
258,26,564,245,177,test_01889,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01889.jpg,Sedan
106,122,502,282,101,test_01890,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01890.jpg,Coupe
193,316,1697,1090,131,test_01891,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01891.jpg,SUV
30,82,781,527,160,test_01892,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01892.jpg,Coupe
57,53,223,161,17,test_01893,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01893.jpg,Sedan
43,21,613,411,48,test_01894,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01894.jpg,SUV
9,36,632,399,24,test_01895,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01895.jpg,Sedan
38,150,581,390,161,test_01896,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01896.jpg,Convertible
29,10,525,368,10,test_01897,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01897.jpg,Convertible
26,16,264,170,76,test_01898,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01898.jpg,SUV
120,164,963,656,89,test_01899,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01899.jpg,SUV
103,141,787,543,91,test_01900,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01900.jpg,Pick Up
41,97,473,350,60,test_01901,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01901.jpg,Wagon
36,85,459,278,109,test_01902,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01902.jpg,SUV
44,172,751,473,107,test_01903,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01903.jpg,Convertible
11,62,291,174,119,test_01904,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01904.jpg,Van
31,32,582,370,154,test_01905,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01905.jpg,SUV
9,48,417,314,155,test_01906,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01906.jpg,SUV
34,15,272,202,135,test_01907,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01907.jpg,Sedan
62,76,963,642,112,test_01908,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01908.jpg,Coupe
40,39,588,335,169,test_01909,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01909.jpg,Van
20,38,253,167,129,test_01910,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01910.jpg,Sedan
121,133,674,544,3,test_01911,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01911.jpg,Sedan
156,87,513,399,117,test_01912,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01912.jpg,Sedan
39,104,429,285,154,test_01913,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01913.jpg,SUV
201,121,630,365,58,test_01914,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01914.jpg,SUV
17,54,286,206,65,test_01915,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01915.jpg,Pick Up
11,55,244,135,90,test_01916,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01916.jpg,Pick Up
5,22,142,84,17,test_01917,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01917.jpg,Sedan
11,16,135,93,1,test_01918,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01918.jpg,SUV
40,68,616,323,104,test_01919,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01919.jpg,Coupe
57,143,1149,731,60,test_01920,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01920.jpg,Wagon
21,71,614,419,165,test_01921,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01921.jpg,Sedan
43,9,236,173,118,test_01922,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01922.jpg,SUV
66,61,272,159,5,test_01923,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01923.jpg,Sedan
51,37,251,175,106,test_01924,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01924.jpg,Pick Up
162,407,1930,1257,35,test_01925,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01925.jpg,Sedan
60,43,441,235,59,test_01926,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01926.jpg,Convertible
76,475,949,702,153,test_01927,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01927.jpg,Coupe
18,11,300,205,32,test_01928,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01928.jpg,SUV
28,129,778,499,24,test_01929,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01929.jpg,Sedan
71,65,428,327,114,test_01930,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01930.jpg,Pick Up
5,36,498,261,69,test_01931,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01931.jpg,Pick Up
96,68,336,278,114,test_01932,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01932.jpg,Pick Up
6,28,255,170,190,test_01933,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01933.jpg,Hatchback
7,59,417,259,156,test_01934,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01934.jpg,Sedan
5,27,431,243,110,test_01935,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01935.jpg,SUV
68,248,382,400,192,test_01936,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01936.jpg,Hatchback
127,37,521,371,182,test_01937,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01937.jpg,Sedan
35,251,1001,1114,167,test_01938,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01938.jpg,Sedan
16,68,609,426,113,test_01939,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01939.jpg,Pick Up
2,43,386,312,77,test_01940,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01940.jpg,Convertible
110,133,907,644,183,test_01941,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01941.jpg,Hatchback
224,218,1141,668,177,test_01942,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01942.jpg,Sedan
40,41,278,151,5,test_01943,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01943.jpg,Sedan
13,106,466,269,74,test_01944,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01944.jpg,Pick Up
55,89,548,373,166,test_01945,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01945.jpg,Van
24,1,368,199,1,test_01946,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01946.jpg,SUV
35,63,245,155,108,test_01947,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01947.jpg,Minivan
77,7,1115,673,63,test_01948,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01948.jpg,Sedan
30,35,188,137,106,test_01949,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01949.jpg,Pick Up
13,101,583,316,115,test_01950,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01950.jpg,Sedan
31,107,458,293,179,test_01951,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01951.jpg,Convertible
69,167,587,365,7,test_01952,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01952.jpg,Hatchback
74,116,313,225,25,test_01953,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01953.jpg,Coupe
28,64,500,349,121,test_01954,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01954.jpg,SUV
38,78,450,360,72,test_01955,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01955.jpg,Coupe
127,70,740,442,142,test_01956,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01956.jpg,SUV
23,82,407,267,62,test_01957,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01957.jpg,SUV
281,277,535,390,175,test_01958,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01958.jpg,Coupe
29,18,618,444,165,test_01959,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01959.jpg,Sedan
50,144,471,397,26,test_01960,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01960.jpg,Sedan
2,22,200,130,113,test_01961,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01961.jpg,Pick Up
112,107,654,442,139,test_01962,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01962.jpg,Hatchback
123,80,921,529,161,test_01963,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01963.jpg,Convertible
24,20,291,194,37,test_01964,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01964.jpg,SUV
73,255,1866,934,21,test_01965,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01965.jpg,Convertible
21,56,382,304,178,test_01966,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_test\01966.jpg,Hatchback
